,country_name,occupation_name,year,skill_name,impt_rank
14864,Netherlands,Photographer,2015,Commercial Photography,5
14865,Netherlands,Photographer,2015,Adobe Photoshop,6
14866,Netherlands,Photographer,2015,Adobe Lightroom,7
14867,Netherlands,Photographer,2015,Fine Art Photography,8
14868,Netherlands,Photographer,2015,Event Photography,9
14869,Netherlands,Photographer,2015,Social Media,10
14870,Netherlands,Project Manager,2015,Dutch,1
14871,Netherlands,Project Manager,2015,Process Management,2
14872,Netherlands,Project Manager,2015,Interim Management,3
14873,Netherlands,Project Manager,2015,Change Management,4
14874,Netherlands,Project Manager,2015,Management Consulting,5
14875,Netherlands,Project Manager,2015,PRINCE2,6
14876,Netherlands,Project Manager,2015,Information Technology,7
14877,Netherlands,Project Manager,2015,Coaching,8
14878,Netherlands,Project Manager,2015,Project Management,9
14879,Netherlands,Project Manager,2015,Operations Management,10
14880,Netherlands,Recruiter,2015,Recruiting,1
14881,Netherlands,Recruiter,2015,Dutch,2
14882,Netherlands,Recruiter,2015,HR Consulting,3
14883,Netherlands,Recruiter,2015,Human Resources (HR),4
14884,Netherlands,Recruiter,2015,Coaching,5
14885,Netherlands,Recruiter,2015,Interim Management,6
14886,Netherlands,Recruiter,2015,E-Recruitment,7
14887,Netherlands,Recruiter,2015,Executive Search,8
14888,Netherlands,Recruiter,2015,Technical Recruiting,9
14889,Netherlands,Recruiter,2015,Talent Management,10
14890,Netherlands,Round Employee,2015,Dutch,1
14891,Netherlands,Round Employee,2015,English,2
14892,Netherlands,Round Employee,2015,Social Media,3
14893,Netherlands,Round Employee,2015,Teamwork,4
14894,Netherlands,Round Employee,2015,Coaching,5
14895,Netherlands,Round Employee,2015,Microsoft Word,6
14896,Netherlands,Round Employee,2015,HORECA,7
14897,Netherlands,Round Employee,2015,Microsoft PowerPoint,8
14898,Netherlands,Round Employee,2015,Hospitality,9
14899,Netherlands,Round Employee,2015,Microsoft Excel,10
14900,Netherlands,Sales Agent,2015,Dutch,1
14901,Netherlands,Sales Agent,2015,English,2
14902,Netherlands,Sales Agent,2015,Social Media,3
14903,Netherlands,Sales Agent,2015,Teamwork,4
14904,Netherlands,Sales Agent,2015,Coaching,5
14905,Netherlands,Sales Agent,2015,Microsoft Word,6
14906,Netherlands,Sales Agent,2015,Microsoft PowerPoint,7
14907,Netherlands,Sales Agent,2015,Retail,8
14908,Netherlands,Sales Agent,2015,IBM SPSS,9
14909,Netherlands,Sales Agent,2015,Marketing,10
14910,Netherlands,Sales Manager,2015,Business-to-Business (B2B),1
14911,Netherlands,Sales Manager,2015,Sales Management,2
14912,Netherlands,Sales Manager,2015,Dutch,3
14913,Netherlands,Sales Manager,2015,Account Management,4
14914,Netherlands,Sales Manager,2015,International Sales,5
14915,Netherlands,Sales Manager,2015,Sales,6
14916,Netherlands,Sales Manager,2015,Coaching,7
14917,Netherlands,Sales Manager,2015,Operations Management,8
14918,Netherlands,Sales Manager,2015,Marketing Strategy,9
14919,Netherlands,Sales Manager,2015,Change Management,10
14920,Netherlands,Sales Specialist,2015,Dutch,1
14921,Netherlands,Sales Specialist,2015,Business-to-Business (B2B),2
14922,Netherlands,Sales Specialist,2015,Account Management,3
14923,Netherlands,Sales Specialist,2015,Sales,4
14924,Netherlands,Sales Specialist,2015,Sales Management,5
14925,Netherlands,Sales Specialist,2015,Coaching,6
14926,Netherlands,Sales Specialist,2015,English,7
14927,Netherlands,Sales Specialist,2015,Social Media,8
14928,Netherlands,Sales Specialist,2015,Marketing,9
14929,Netherlands,Sales Specialist,2015,Marketing Strategy,10
14930,Netherlands,Salesperson,2015,Dutch,1
14931,Netherlands,Salesperson,2015,Sales,2
14932,Netherlands,Salesperson,2015,English,3
14933,Netherlands,Salesperson,2015,Social Media,4
14934,Netherlands,Salesperson,2015,Coaching,5
14935,Netherlands,Salesperson,2015,Teamwork,6
14936,Netherlands,Salesperson,2015,Retail,7
14937,Netherlands,Salesperson,2015,Business-to-Business (B2B),8
14938,Netherlands,Salesperson,2015,Marketing,9
14939,Netherlands,Salesperson,2015,Sales Management,10
14940,Netherlands,Software Engineer,2015,JavaScript,1
14941,Netherlands,Software Engineer,2015,Software Development,2
14942,Netherlands,Software Engineer,2015,C#,3
14943,Netherlands,Software Engineer,2015,Scrum,4
14944,Netherlands,Software Engineer,2015,SQL,5
14945,Netherlands,Software Engineer,2015,XML,6
14946,Netherlands,Software Engineer,2015,Java,7
14947,Netherlands,Software Engineer,2015,Cascading Style Sheets (CSS),8
14948,Netherlands,Software Engineer,2015,.NET Framework,9
14949,Netherlands,Software Engineer,2015,MySQL,10
14950,Netherlands,Teacher,2015,Dutch,1
14951,Netherlands,Teacher,2015,Coaching,2
14952,Netherlands,Teacher,2015,Teaching,3
14953,Netherlands,Teacher,2015,Personal Development,4
14954,Netherlands,Teacher,2015,Interim Management,5
14955,Netherlands,Teacher,2015,English,6
14956,Netherlands,Teacher,2015,Teacher Training,7
14957,Netherlands,Teacher,2015,Organizational Development,8
14958,Netherlands,Teacher,2015,Change Management,9
14959,Netherlands,Teacher,2015,Educational Leadership,10
14960,Netherlands,Teaching Assistant,2015,Dutch,1
14961,Netherlands,Teaching Assistant,2015,LaTeX,2
14962,Netherlands,Teaching Assistant,2015,MATLAB,3
14963,Netherlands,Teaching Assistant,2015,Teaching,4
14964,Netherlands,Teaching Assistant,2015,English,5
14965,Netherlands,Teaching Assistant,2015,IBM SPSS,6
14966,Netherlands,Teaching Assistant,2015,Research,7
14967,Netherlands,Teaching Assistant,2015,Python (Programming Language),8
14968,Netherlands,Teaching Assistant,2015,Science,9
14969,Netherlands,Teaching Assistant,2015,Coaching,10
14970,New Zealand,Customer Service Representative,2015,Customer Service,1
14971,New Zealand,Customer Service Representative,2015,Customer Satisfaction,2
14972,New Zealand,Customer Service Representative,2015,Time Management,3
14973,New Zealand,Customer Service Representative,2015,Sales,4
14974,New Zealand,Customer Service Representative,2015,Teamwork,5
14975,New Zealand,Customer Service Representative,2015,Customer Experience,6
14976,New Zealand,Customer Service Representative,2015,Microsoft Word,7
14977,New Zealand,Customer Service Representative,2015,Technical Support,8
14978,New Zealand,Customer Service Representative,2015,Contact Centers,9
14979,New Zealand,Customer Service Representative,2015,Team Leadership,10
14980,New Zealand,Founder,2015,Entrepreneurship,1
14981,New Zealand,Founder,2015,Strategy,2
14982,New Zealand,Founder,2015,Marketing Strategy,3
14983,New Zealand,Founder,2015,Start-ups,4
14984,New Zealand,Founder,2015,Business Development,5
14985,New Zealand,Founder,2015,Business Strategy,6
14986,New Zealand,Founder,2015,Business Planning,7
14987,New Zealand,Founder,2015,Event Management,8
14988,New Zealand,Founder,2015,Strategic Planning,9
14989,New Zealand,Founder,2015,Marketing,10
14990,New Zealand,Owner,2015,Marketing Strategy,1
14991,New Zealand,Owner,2015,Business Planning,2
14992,New Zealand,Owner,2015,Business Strategy,3
14993,New Zealand,Owner,2015,Small Business,4
14994,New Zealand,Owner,2015,Strategic Planning,5
14995,New Zealand,Owner,2015,Sales,6
14996,New Zealand,Owner,2015,Entrepreneurship,7
14997,New Zealand,Owner,2015,Sales Management,8
14998,New Zealand,Owner,2015,Customer Service,9
14999,New Zealand,Owner,2015,Marketing,10
15000,New Zealand,Project Manager,2015,Project Planning,1
15001,New Zealand,Project Manager,2015,Project Delivery,2
15002,New Zealand,Project Manager,2015,Stakeholder Management,3
15003,New Zealand,Project Manager,2015,Contract Management,4
15004,New Zealand,Project Manager,2015,Construction Management,5
15005,New Zealand,Project Manager,2015,Construction,6
15006,New Zealand,Project Manager,2015,Change Management,7
15007,New Zealand,Project Manager,2015,Procurement,8
15008,New Zealand,Project Manager,2015,Project Management,9
15009,New Zealand,Project Manager,2015,Project Estimation,10
15010,New Zealand,Software Engineer,2015,Software Development,1
15011,New Zealand,Software Engineer,2015,JavaScript,2
15012,New Zealand,Software Engineer,2015,C#,3
15013,New Zealand,Software Engineer,2015,SQL,4
15014,New Zealand,Software Engineer,2015,Agile Methodologies,5
15015,New Zealand,Software Engineer,2015,Java,6
15016,New Zealand,Software Engineer,2015,XML,7
15017,New Zealand,Software Engineer,2015,Microsoft SQL Server,8
15018,New Zealand,Software Engineer,2015,.NET Framework,9
15019,New Zealand,Software Engineer,2015,jQuery,10
15020,Philippines,Account Manager,2015,Account Management,1
15021,Philippines,Account Manager,2015,Sales,2
15022,Philippines,Account Manager,2015,Sales Management,3
15023,Philippines,Account Manager,2015,Marketing,4
15024,Philippines,Account Manager,2015,Business Development,5
15025,Philippines,Account Manager,2015,Marketing Strategy,6
15026,Philippines,Account Manager,2015,Solution Selling,7
15027,Philippines,Account Manager,2015,Advertising,8
15028,Philippines,Account Manager,2015,Customer Relationship Management (CRM),9
15029,Philippines,Account Manager,2015,New Business Development,10
15030,Philippines,Accountant,2015,Account Reconciliation,1
15031,Philippines,Accountant,2015,Financial Reporting,2
15032,Philippines,Accountant,2015,Financial Accounting,3
15033,Philippines,Accountant,2015,Accounting,4
15034,Philippines,Accountant,2015,Accounts Payable,5
15035,Philippines,Accountant,2015,General Ledger,6
15036,Philippines,Accountant,2015,Auditing,7
15037,Philippines,Accountant,2015,Financial Analysis,8
15038,Philippines,Accountant,2015,Accounts Receivable (AR),9
15039,Philippines,Accountant,2015,Internal Controls,10
15040,Philippines,Administrative Assistant,2015,Administrative Assistance,1
15041,Philippines,Administrative Assistant,2015,Data Entry,2
15042,Philippines,Administrative Assistant,2015,Microsoft Word,3
15043,Philippines,Administrative Assistant,2015,Microsoft PowerPoint,4
15044,Philippines,Administrative Assistant,2015,Microsoft Outlook,5
15045,Philippines,Administrative Assistant,2015,Microsoft Excel,6
15046,Philippines,Administrative Assistant,2015,Customer Service,7
15047,Philippines,Administrative Assistant,2015,Office Administration,8
15048,Philippines,Administrative Assistant,2015,Research,9
15049,Philippines,Administrative Assistant,2015,Human Resources (HR),10
15050,Philippines,Customer Service Representative,2015,Contact Centers,1
15051,Philippines,Customer Service Representative,2015,Customer Satisfaction,2
15052,Philippines,Customer Service Representative,2015,Business Process Outsourcing (BPO),3
15053,Philippines,Customer Service Representative,2015,Customer Experience,4
15054,Philippines,Customer Service Representative,2015,Customer Service,5
15055,Philippines,Customer Service Representative,2015,Sales,6
15056,Philippines,Customer Service Representative,2015,Training,7
15057,Philippines,Customer Service Representative,2015,Process Improvement,8
15058,Philippines,Customer Service Representative,2015,Technical Support,9
15059,Philippines,Customer Service Representative,2015,Microsoft Word,10
15060,Philippines,Financial Advisor,2015,Financial Planning,1
15061,Philippines,Financial Advisor,2015,Investments,2
15062,Philippines,Financial Advisor,2015,Insurance,3
15063,Philippines,Financial Advisor,2015,Life Insurance,4
15064,Philippines,Financial Advisor,2015,Retirement Planning,5
15065,Philippines,Financial Advisor,2015,Wealth Management,6
15066,Philippines,Financial Advisor,2015,Financial Analysis,7
15067,Philippines,Financial Advisor,2015,Mutual Funds,8
15068,Philippines,Financial Advisor,2015,Finance,9
15069,Philippines,Financial Advisor,2015,Financial Services,10
15070,Philippines,Graphic Designer,2015,Graphic Design,1
15071,Philippines,Graphic Designer,2015,Adobe Illustrator,2
15072,Philippines,Graphic Designer,2015,Logo Design,3
15073,Philippines,Graphic Designer,2015,Graphics,4
15074,Philippines,Graphic Designer,2015,Adobe Creative Suite,5
15075,Philippines,Graphic Designer,2015,Adobe Photoshop,6
15076,Philippines,Graphic Designer,2015,Web Design,7
15077,Philippines,Graphic Designer,2015,Page Layout,8
15078,Philippines,Graphic Designer,2015,Adobe InDesign,9
15079,Philippines,Graphic Designer,2015,Photography,10
15080,Philippines,Operations Manager,2015,Business Process Outsourcing (BPO),1
15081,Philippines,Operations Manager,2015,Contact Centers,2
15082,Philippines,Operations Manager,2015,Operations Management,3
15083,Philippines,Operations Manager,2015,Outsourcing,4
15084,Philippines,Operations Manager,2015,Performance Management,5
15085,Philippines,Operations Manager,2015,Team Management,6
15086,Philippines,Operations Manager,2015,Customer Experience,7
15087,Philippines,Operations Manager,2015,Customer Satisfaction,8
15088,Philippines,Operations Manager,2015,Vendor Management,9
15089,Philippines,Operations Manager,2015,Process Improvement,10
15090,Philippines,Owner,2015,Marketing Strategy,1
15091,Philippines,Owner,2015,Sales,2
15092,Philippines,Owner,2015,Marketing,3
15093,Philippines,Owner,2015,Sales Management,4
15094,Philippines,Owner,2015,Customer Service,5
15095,Philippines,Owner,2015,Strategic Planning,6
15096,Philippines,Owner,2015,Entrepreneurship,7
15097,Philippines,Owner,2015,Social Media Marketing,8
15098,Philippines,Owner,2015,Management,9
15099,Philippines,Owner,2015,Leadership,10
15100,Philippines,Project Manager,2015,Project Management,1
15101,Philippines,Project Manager,2015,Project Planning,2
15102,Philippines,Project Manager,2015,Construction,3
15103,Philippines,Project Manager,2015,Construction Management,4
15104,Philippines,Project Manager,2015,Business Analysis,5
15105,Philippines,Project Manager,2015,Contract Management,6
15106,Philippines,Project Manager,2015,Project Estimation,7
15107,Philippines,Project Manager,2015,AutoCAD,8
15108,Philippines,Project Manager,2015,Engineering,9
15109,Philippines,Project Manager,2015,Management,10
15110,Philippines,Sales Manager,2015,Sales Management,1
15111,Philippines,Sales Manager,2015,Sales,2
15112,Philippines,Sales Manager,2015,Sales Operations,3
15113,Philippines,Sales Manager,2015,Marketing Strategy,4
15114,Philippines,Sales Manager,2015,Account Management,5
15115,Philippines,Sales Manager,2015,Marketing,6
15116,Philippines,Sales Manager,2015,Negotiation,7
15117,Philippines,Sales Manager,2015,Business Development,8
15118,Philippines,Sales Manager,2015,Investment Properties,9
15119,Philippines,Sales Manager,2015,Real Estate,10
15120,Philippines,Software Engineer,2015,JavaScript,1
15121,Philippines,Software Engineer,2015,MySQL,2
15122,Philippines,Software Engineer,2015,HTML,3
15123,Philippines,Software Engineer,2015,Java,4
15124,Philippines,Software Engineer,2015,Cascading Style Sheets (CSS),5
15125,Philippines,Software Engineer,2015,SQL,6
15126,Philippines,Software Engineer,2015,Software Development,7
15127,Philippines,Software Engineer,2015,C#,8
15128,Philippines,Software Engineer,2015,jQuery,9
15129,Philippines,Software Engineer,2015,PHP,10
15130,Philippines,Teacher,2015,Curriculum Development,1
15131,Philippines,Teacher,2015,Teaching,2
15132,Philippines,Teacher,2015,Educational Leadership,3
15133,Philippines,Teacher,2015,Lesson Planning,4
15134,Philippines,Teacher,2015,Tutoring,5
15135,Philippines,Teacher,2015,Classroom Management,6
15136,Philippines,Teacher,2015,Educational Technology,7
15137,Philippines,Teacher,2015,Teacher Training,8
15138,Philippines,Teacher,2015,Staff Development,9
15139,Philippines,Teacher,2015,Public Speaking,10
15140,Philippines,Web Developer,2015,Cascading Style Sheets (CSS),1
15141,Philippines,Web Developer,2015,PHP,2
15142,Philippines,Web Developer,2015,JavaScript,3
15143,Philippines,Web Developer,2015,jQuery,4
15144,Philippines,Web Developer,2015,Web Development,5
15145,Philippines,Web Developer,2015,MySQL,6
15146,Philippines,Web Developer,2015,HTML,7
15147,Philippines,Web Developer,2015,HTML5,8
15148,Philippines,Web Developer,2015,WordPress,9
15149,Philippines,Web Developer,2015,AJAX,10
15150,Portugal,Account Manager,2015,Team Management,1
15151,Portugal,Account Manager,2015,Business Strategy,2
15152,Portugal,Account Manager,2015,Negotiation,3
15153,Portugal,Account Manager,2015,Marketing Strategy,4
15154,Portugal,Account Manager,2015,Business Planning,5
15155,Portugal,Account Manager,2015,Marketing Management,6
15156,Portugal,Account Manager,2015,Sales Management,7
15157,Portugal,Account Manager,2015,Team Leadership,8
15158,Portugal,Account Manager,2015,Account Management,9
15159,Portugal,Account Manager,2015,Business Development,10
15160,Portugal,Administrative Assistant,2015,English,1
15161,Portugal,Administrative Assistant,2015,Microsoft Word,2
15162,Portugal,Administrative Assistant,2015,Microsoft PowerPoint,3
15163,Portugal,Administrative Assistant,2015,Teamwork,4
15164,Portugal,Administrative Assistant,2015,Microsoft Excel,5
15165,Portugal,Administrative Assistant,2015,Administrative Assistance,6
15166,Portugal,Administrative Assistant,2015,Customer Service,7
15167,Portugal,Administrative Assistant,2015,Business Strategy,8
15168,Portugal,Administrative Assistant,2015,Negotiation,9
15169,Portugal,Administrative Assistant,2015,Microsoft Office,10
15170,Portugal,Administrative Specialist,2015,Microsoft Word,1
15171,Portugal,Administrative Specialist,2015,Microsoft PowerPoint,2
15172,Portugal,Administrative Specialist,2015,Microsoft Excel,3
15173,Portugal,Administrative Specialist,2015,English,4
