,country_name,industry_group_name,year,skill_name,impt_rank,rank_diff,highest_ss,closest_skill
2887,Japan,Retail,2021,Sales,8,New,94.8884219745,Sales Management
2888,Japan,Retail,2021,Store Management,9,-3,100,Store Management
2889,Japan,Retail,2021,Apparel,10,-2,100,Apparel
2890,Japan,Software & IT Services,2021,Japanese,1,3,100,Japanese
2891,Japan,Software & IT Services,2021,Amazon Web Services (AWS),2,New,90.9507900557,Linux
2892,Japan,Software & IT Services,2021,Java,3,3,100,Java
2893,Japan,Software & IT Services,2021,JavaScript,4,5,100,JavaScript
2894,Japan,Software & IT Services,2021,Microsoft Azure,5,New,83.9719422459,JavaScript
2895,Japan,Software & IT Services,2021,TypeScript,6,New,92.0740203493,JavaScript
2896,Japan,Software & IT Services,2021,SQL,7,New,95.0167245928,Java
2897,Japan,Software & IT Services,2021,Linux,8,-1,100,Linux
2898,Japan,Software & IT Services,2021,Ruby on Rails,9,New,94.5194205138,JavaScript
2899,Japan,Software & IT Services,2021,Python (Programming Language),10,New,91.0161066382,Java
2900,Malaysia,Construction,2021,Bahasa Malaysia,1,New,57.837807842,AutoCAD
2901,Malaysia,Construction,2021,Malay,2,New,59.0713647354,AutoCAD
2902,Malaysia,Construction,2021,Quantity Surveying,3,7,100,Quantity Surveying
2903,Malaysia,Construction,2021,AutoCAD,4,3,100,AutoCAD
2904,Malaysia,Construction,2021,Site Supervision,5,New,87.6063318277,Quantity Surveying
2905,Malaysia,Construction,2021,Civil Engineering,6,-3,100,Civil Engineering
2906,Malaysia,Construction,2021,Construction Management,7,-5,100,Construction Management
2907,Malaysia,Construction,2021,Construction,8,-7,100,Construction
2908,Malaysia,Construction,2021,Site Inspections,9,New,77.9751291801,Quantity Surveying
2909,Malaysia,Construction,2021,Microsoft Project,10,New,82.5271650025,AutoCAD
2910,Malaysia,Consumer Goods,2021,Bahasa Malaysia,1,New,52.9156880729,Food & Beverage
2911,Malaysia,Consumer Goods,2021,Malay,2,New,52.1477586826,Food & Beverage
2912,Malaysia,Consumer Goods,2021,Customer Focused Design,3,New,74.2250458283,Product Development
2913,Malaysia,Consumer Goods,2021,Mandarin,4,New,54.6687700244,Brand Management
2914,Malaysia,Consumer Goods,2021,Halal,5,New,85.6340088365,Food Safety
2915,Malaysia,Consumer Goods,2021,Microsoft PowerPoint,6,New,64.8516475262,Retail
2916,Malaysia,Consumer Goods,2021,Food & Beverage,7,-5,100,Food & Beverage
2917,Malaysia,Consumer Goods,2021,Retail Sales,8,New,92.1079484551,Retail
2918,Malaysia,Consumer Goods,2021,Microsoft Word,9,New,66.3578530881,Retail
2919,Malaysia,Consumer Goods,2021,Canva,10,New,62.0437054261,Brand Management
2920,Malaysia,Corporate Services,2021,Bahasa Malaysia,1,New,64.7119342735,Financial Accounting
2921,Malaysia,Corporate Services,2021,Malay,2,New,66.1164869851,Financial Accounting
2922,Malaysia,Corporate Services,2021,External Audit,3,-2,100,External Audit
2923,Malaysia,Corporate Services,2021,Accounting,4,1,100,Accounting
2924,Malaysia,Corporate Services,2021,Auditing,5,-2,100,Auditing
2925,Malaysia,Corporate Services,2021,Financial Accounting,6,-2,100,Financial Accounting
2926,Malaysia,Corporate Services,2021,Financial Reporting,7,-5,100,Financial Reporting
2927,Malaysia,Corporate Services,2021,Mandarin,8,New,61.2678133356,Financial Accounting
2928,Malaysia,Corporate Services,2021,Association of Chartered Certified Accountants (ACCA),9,New,87.7516708206,Financial Accounting
2929,Malaysia,Corporate Services,2021,Financial Statement Auditing,10,New,95.8195050293,External Audit
2930,Malaysia,Design,2021,SketchUp,1,0,100,SketchUp
2931,Malaysia,Design,2021,Lumion,2,New,95.665491107,SketchUp
2932,Malaysia,Design,2021,Adobe Illustrator,3,3,100,Adobe Illustrator
2933,Malaysia,Design,2021,Interior Design,4,-1,100,Interior Design
2934,Malaysia,Design,2021,V-Ray,5,New,94.2524365594,SketchUp
2935,Malaysia,Design,2021,AutoCAD,6,New,88.0807070175,SketchUp
2936,Malaysia,Design,2021,Adobe Photoshop,7,New,93.2918316518,Adobe Illustrator
2937,Malaysia,Design,2021,Architectural Design,8,-4,100,Architectural Design
2938,Malaysia,Design,2021,Graphic Design,9,New,95.9370980453,Adobe Illustrator
2939,Malaysia,Design,2021,Malay,10,New,55.1851091241,Adobe Illustrator
2940,Malaysia,Education,2021,Bahasa Malaysia,1,New,65.6996317773,Lecturing
2941,Malaysia,Education,2021,Malay,2,New,66.1769328139,Lecturing
2942,Malaysia,Education,2021,Teaching,3,2,100,Teaching
2943,Malaysia,Education,2021,Higher Education,4,-3,100,Higher Education
2944,Malaysia,Education,2021,Canva,5,New,57.162537375,Higher Education
2945,Malaysia,Education,2021,Mandarin,6,New,65.4833149085,Tutoring
2946,Malaysia,Education,2021,University Teaching,7,-3,100,University Teaching
2947,Malaysia,Education,2021,Microsoft PowerPoint,8,New,76.4163288536,Teaching
2948,Malaysia,Education,2021,IBM SPSS,9,New,76.1082606413,Higher Education
2949,Malaysia,Education,2021,MATLAB,10,New,74.8460304335,Science
2950,Malaysia,Energy & Mining,2021,Oil & Gas Industry,1,New,97.6124940376,Oil & Gas
2951,Malaysia,Energy & Mining,2021,Oil & Gas,2,2,100,Oil & Gas
2952,Malaysia,Energy & Mining,2021,Bahasa Malaysia,3,New,52.8785010778,Oil & Gas
2953,Malaysia,Energy & Mining,2021,Malay,4,New,53.7291676434,Oil & Gas
2954,Malaysia,Energy & Mining,2021,Offshore Oil & Gas,5,New,95.6190840626,Offshore Drilling
2955,Malaysia,Energy & Mining,2021,Offshore Operations,6,New,97.4294980433,Offshore Drilling
2956,Malaysia,Energy & Mining,2021,Project Engineering,7,New,95.7824518682,Commissioning
2957,Malaysia,Energy & Mining,2021,Piping and Instrumentation Drawing (P&ID),8,New,95.1077482143,Petrochemical
2958,Malaysia,Energy & Mining,2021,Petroleum Engineering,9,New,95.9679423494,Upstream
2959,Malaysia,Energy & Mining,2021,Onshore Operations,10,-8,100,Onshore Operations
2960,Malaysia,Entertainment,2021,Malay,1,New,56.0729574265,Film
2961,Malaysia,Entertainment,2021,Bahasa Malaysia,2,New,55.7250175721,Film
2962,Malaysia,Entertainment,2021,Video Production,3,0,100,Video Production
2963,Malaysia,Entertainment,2021,Video Editing,4,New,97.2779021615,Video Production
2964,Malaysia,Entertainment,2021,Videography,5,New,95.918562969,Video Production
2965,Malaysia,Entertainment,2021,Broadcasting,6,-4,100,Broadcasting
2966,Malaysia,Entertainment,2021,Adobe Premiere Pro,7,New,89.7401896216,Video Production
2967,Malaysia,Entertainment,2021,Video Post-Production,8,1,100,Video Post-Production
2968,Malaysia,Entertainment,2021,Media Production,9,New,97.533125072,Broadcast Television
2969,Malaysia,Entertainment,2021,Film Production,10,0,100,Film Production
2970,Malaysia,Finance,2021,Bahasa Malaysia,1,New,49.0054945545,Investment Banking
2971,Malaysia,Finance,2021,Banking,2,-1,100,Banking
2972,Malaysia,Finance,2021,Malay,3,New,53.2476139631,Investment Banking
2973,Malaysia,Finance,2021,Insurance,4,4,100,Insurance
2974,Malaysia,Finance,2021,Financial Services,5,New,92.6121407736,Portfolio Management
2975,Malaysia,Finance,2021,Life Insurance,6,New,94.4149682029,Insurance
2976,Malaysia,Finance,2021,Financial Planning,7,New,87.2916226925,Investments
2977,Malaysia,Finance,2021,Anti Money Laundering,8,New,88.4137068553,Financial Risk
2978,Malaysia,Finance,2021,Health Insurance,9,New,93.193711213,Insurance
2979,Malaysia,Finance,2021,Retail Banking,10,-6,100,Retail Banking
2980,Malaysia,Hardware & Networking,2021,Malay,1,New,55.2850061872,Electronics
2981,Malaysia,Hardware & Networking,2021,Bahasa Malaysia,2,New,56.1492840478,Electronics
2982,Malaysia,Hardware & Networking,2021,Mobile Networking,3,New,84.0192472578,Wireless Technologies
2983,Malaysia,Hardware & Networking,2021,Semiconductors,4,-3,100,Semiconductors
2984,Malaysia,Hardware & Networking,2021,Semiconductor Process,5,New,94.703077877,Failure Analysis
2985,Malaysia,Hardware & Networking,2021,Semiconductor Industry,6,-3,100,Semiconductor Industry
2986,Malaysia,Hardware & Networking,2021,JMP,7,New,88.0731304414,Design of Experiments (DOE)
2987,Malaysia,Hardware & Networking,2021,Telecommunications,8,-6,100,Telecommunications
2988,Malaysia,Hardware & Networking,2021,Failure Analysis,9,-2,100,Failure Analysis
2989,Malaysia,Hardware & Networking,2021,Statistical Process Control (SPC),10,-1,100,Statistical Process Control (SPC)
2990,Malaysia,Health Care,2021,Malay,1,New,36.3614106417,Pharmaceutics
2991,Malaysia,Health Care,2021,Bahasa Malaysia,2,New,36.9740881465,Pharmaceutics
2992,Malaysia,Health Care,2021,Healthcare,3,-2,100,Healthcare
2993,Malaysia,Health Care,2021,Laboratory Skills,4,New,72.7570900385,Clinical Research
2994,Malaysia,Health Care,2021,Medical Devices,5,-2,100,Medical Devices
2995,Malaysia,Health Care,2021,Medicine,6,0,100,Medicine
2996,Malaysia,Health Care,2021,Basic Life Support (BLS),7,New,97.8070111605,Patient Safety
2997,Malaysia,Health Care,2021,Patient Counseling,8,New,82.2902298373,Patient Safety
2998,Malaysia,Health Care,2021,Pharmacy,9,New,86.6947136342,Pharmaceutics
2999,Malaysia,Health Care,2021,Patient Care,10,New,89.2463316017,Patient Safety
3000,Malaysia,Legal,2021,Legal Research,1,1,100,Legal Research
3001,Malaysia,Legal,2021,Civil Litigation,2,-1,100,Civil Litigation
3002,Malaysia,Legal,2021,Conveyancing,3,New,87.2353435451,Legal Assistance
3003,Malaysia,Legal,2021,Legal Writing,4,-1,100,Legal Writing
3004,Malaysia,Legal,2021,Legal Advice,5,0,100,Legal Advice
3005,Malaysia,Legal,2021,Litigation,6,-2,100,Litigation
3006,Malaysia,Legal,2021,Bahasa Malaysia,7,New,46.1552904237,Legal Research
3007,Malaysia,Legal,2021,Legal Assistance,8,0,100,Legal Assistance
3008,Malaysia,Legal,2021,Legal Contract Review,9,New,90.2808287199,Legal Research
3009,Malaysia,Legal,2021,Legal Document Preparation,10,New,92.045463774,Legal Assistance
3010,Malaysia,Manufacturing,2021,Bahasa Malaysia,1,New,56.1492840478,Electronics
3011,Malaysia,Manufacturing,2021,Malay,2,New,57.2862036301,Engineering
3012,Malaysia,Manufacturing,2021,Manufacturing,3,-2,100,Manufacturing
3013,Malaysia,Manufacturing,2021,SOLIDWORKS,4,New,87.2416138405,Engineering
3014,Malaysia,Manufacturing,2021,AutoCAD,5,New,87.7651204344,Engineering
3015,Malaysia,Manufacturing,2021,Engineering,6,-4,100,Engineering
3016,Malaysia,Manufacturing,2021,Mechanical Engineering,7,New,92.8252033983,Engineering
3017,Malaysia,Manufacturing,2021,Manufacturing Engineering,8,New,96.8095346408,Failure Mode and Effects Analysis (FMEA)
3018,Malaysia,Manufacturing,2021,Failure Mode and Effects Analysis (FMEA),9,0,100,Failure Mode and Effects Analysis (FMEA)
3019,Malaysia,Manufacturing,2021,Automotive,10,New,88.6330619611,Manufacturing
3020,Malaysia,Media & Communications,2021,Malay,1,New,66.1501972973,Marketing Communications
3021,Malaysia,Media & Communications,2021,Bahasa Malaysia,2,New,63.2587095186,Marketing Communications
3022,Malaysia,Media & Communications,2021,Social Media Marketing,3,0,100,Social Media Marketing
3023,Malaysia,Media & Communications,2021,Copywriting,4,3,100,Copywriting
3024,Malaysia,Media & Communications,2021,Digital Marketing,5,-3,100,Digital Marketing
3025,Malaysia,Media & Communications,2021,Advertising,6,-5,100,Advertising
3026,Malaysia,Media & Communications,2021,Canva,7,New,80.2592075501,Social Media Marketing
3027,Malaysia,Media & Communications,2021,Editing,8,New,86.497555155,Copywriting
3028,Malaysia,Media & Communications,2021,Search Engine Optimization (SEO),9,New,95.1448465767,Online Marketing
3029,Malaysia,Media & Communications,2021,Video Editing,10,New,86.1825147981,Digital Media
3030,Malaysia,Nonprofit,2021,Malay,1,New,83.4041649795,Teamwork
3031,Malaysia,Nonprofit,2021,Bahasa Malaysia,2,New,80.4596467321,Teamwork
3032,Malaysia,Nonprofit,2021,Canva,3,New,77.1550470634,Teamwork
3033,Malaysia,Nonprofit,2021,Chinese,4,New,76.0138091528,Teamwork
3034,Malaysia,Nonprofit,2021,Mandarin,5,New,76.5518507715,Teamwork
3035,Malaysia,Nonprofit,2021,Microsoft PowerPoint,6,New,88.5241200098,Teamwork
3036,Malaysia,Nonprofit,2021,Nonprofit Organizations,7,-6,100,Nonprofit Organizations
3037,Malaysia,Nonprofit,2021,MATLAB,8,New,69.1216604765,Teamwork
3038,Malaysia,Nonprofit,2021,Event Planning,9,-5,100,Event Planning
3039,Malaysia,Nonprofit,2021,Public Speaking,10,0,100,Public Speaking
3040,Malaysia,Public Administration,2021,Bahasa Malaysia,1,New,64.7965032585,Analytical Skills
3041,Malaysia,Public Administration,2021,Malay,2,New,67.0341542303,Analytical Skills
3042,Malaysia,Public Administration,2021,Government Relations,3,New,90.400098345,Policy Analysis
3043,Malaysia,Public Administration,2021,Canva,4,New,63.8200800371,Politics
3044,Malaysia,Public Administration,2021,Public Policy,5,-3,100,Public Policy
3045,Malaysia,Public Administration,2021,Microsoft PowerPoint,6,New,73.489355902,Analytical Skills
3046,Malaysia,Public Administration,2021,Flexibles,7,New,58.1813555245,Analytical Skills
3047,Malaysia,Public Administration,2021,Policy Analysis,8,-5,100,Policy Analysis
3048,Malaysia,Public Administration,2021,Microsoft Word,9,New,74.9035513519,Analytical Skills
3049,Malaysia,Public Administration,2021,Public Speaking,10,New,89.1553664263,Nonprofit Organizations
3050,Malaysia,Real Estate,2021,Real Estate,1,0,100,Real Estate
3051,Malaysia,Real Estate,2021,Bahasa Malaysia,2,New,41.0309196016,Construction
3052,Malaysia,Real Estate,2021,Property Management,3,-1,100,Property Management
3053,Malaysia,Real Estate,2021,Malay,4,New,42.3574475161,Construction
3054,Malaysia,Real Estate,2021,Residential Real Estate,5,0,100,Residential Real Estate
3055,Malaysia,Real Estate,2021,Real Estate Development,6,-2,100,Real Estate Development
3056,Malaysia,Real Estate,2021,Commercial Real Estate,7,0,100,Commercial Real Estate
3057,Malaysia,Real Estate,2021,Investment Properties,8,-5,100,Investment Properties
3058,Malaysia,Real Estate,2021,Real Estate Negotiating,9,New,93.2790790216,Real Estate Transactions
3059,Malaysia,Real Estate,2021,Real Estate Transactions,10,-4,100,Real Estate Transactions
3060,Malaysia,Recreation & Travel,2021,Bahasa Malaysia,1,New,66.8166894715,Hospitality
3061,Malaysia,Recreation & Travel,2021,Malay,2,New,68.8918854176,Hospitality
3062,Malaysia,Recreation & Travel,2021,Aviation,3,2,100,Aviation
3063,Malaysia,Recreation & Travel,2021,Airlines,4,2,100,Airlines
3064,Malaysia,Recreation & Travel,2021,Hotel Management,5,-3,100,Hotel Management
3065,Malaysia,Recreation & Travel,2021,Aircraft Maintenance,6,New,97.5194111071,Aviation
3066,Malaysia,Recreation & Travel,2021,Hospitality Management,7,-6,100,Hospitality Management
3067,Malaysia,Recreation & Travel,2021,Guest Service Management,8,New,96.3610361588,Pre-opening
3068,Malaysia,Recreation & Travel,2021,Flight Safety,9,New,98.0999733528,Commercial Aviation
3069,Malaysia,Recreation & Travel,2021,Hospitality Service,10,New,87.2318233119,Hospitality
3070,Malaysia,Retail,2021,Bahasa Malaysia,1,New,48.5093098721,Retail Sales
3071,Malaysia,Retail,2021,Malay,2,New,48.5723795945,Retail Sales
3072,Malaysia,Retail,2021,Retail Sales,3,3,100,Retail Sales
3073,Malaysia,Retail,2021,Retail,4,-3,100,Retail
3074,Malaysia,Retail,2021,Merchandising,5,-3,100,Merchandising
3075,Malaysia,Retail,2021,Mandarin,6,New,53.0055114975,Fashion
3076,Malaysia,Retail,2021,Store Management,7,-4,100,Store Management
3077,Malaysia,Retail,2021,Multitasking,8,New,77.861564298,Retail Sales
3078,Malaysia,Retail,2021,Visual Merchandising,9,-4,100,Visual Merchandising
3079,Malaysia,Retail,2021,Retail Marketing,10,New,89.0218837955,Retail
3080,Malaysia,Software & IT Services,2021,Bahasa Malaysia,1,New,48.2011665664,SQL
3081,Malaysia,Software & IT Services,2021,Malay,2,New,49.4862746459,SQL
3082,Malaysia,Software & IT Services,2021,MySQL,3,New,93.262448819,SQL
3083,Malaysia,Software & IT Services,2021,Information Technology,4,New,86.5667891381,IT Service Management
3084,Malaysia,Software & IT Services,2021,Java,5,New,95.0167245928,SQL
3085,Malaysia,Software & IT Services,2021,JavaScript,6,New,92.4048816124,SQL
3086,Malaysia,Software & IT Services,2021,PHP,7,New,89.3933689942,SQL
3087,Malaysia,Software & IT Services,2021,SQL,8,-4,100,SQL
3088,Malaysia,Software & IT Services,2021,HTML,9,New,89.0986662473,SQL
3089,Malaysia,Software & IT Services,2021,Python (Programming Language),10,New,85.134269343,SQL
3090,Malaysia,Transportation & Logistics,2021,Bahasa Malaysia,1,New,55.4881696675,Maritime
3091,Malaysia,Transportation & Logistics,2021,Malay,2,New,57.0792529749,Maritime
3092,Malaysia,Transportation & Logistics,2021,Freight Forwarding,3,0,100,Freight Forwarding
3093,Malaysia,Transportation & Logistics,2021,Supply Chain Management,4,3,100,Supply Chain Management
3094,Malaysia,Transportation & Logistics,2021,Shipping,5,-3,100,Shipping
3095,Malaysia,Transportation & Logistics,2021,Warehouse Operations,6,4,100,Warehouse Operations
3096,Malaysia,Transportation & Logistics,2021,Third-Party Logistics (3PL),7,2,100,Third-Party Logistics (3PL)
3097,Malaysia,Transportation & Logistics,2021,Container Shipping,8,New,97.1524628514,Freight
3098,Malaysia,Transportation & Logistics,2021,Warehouse Management Systems,9,New,96.8366444383,Warehouse Operations
3099,Malaysia,Transportation & Logistics,2021,Logistics Management,10,-6,100,Logistics Management
3100,Malaysia,Wellness & Fitness,2021,Bahasa Malaysia,1,New,46.2662666164,Coaching
3101,Malaysia,Wellness & Fitness,2021,Malay,2,New,50.1629076767,Coaching
3102,Malaysia,Wellness & Fitness,2021,Wellness Coaching,3,2,100,Wellness Coaching
3103,Malaysia,Wellness & Fitness,2021,Fitness,4,-1,100,Fitness
3104,Malaysia,Wellness & Fitness,2021,Weight Management,5,New,95.576204659,Nutrition
3105,Malaysia,Wellness & Fitness,2021,Fitness Instruction,6,New,96.5658220645,Fitness Training
3106,Malaysia,Wellness & Fitness,2021,Healthcare,7,-1,100,Healthcare
3107,Malaysia,Wellness & Fitness,2021,Fitness Training,8,-4,100,Fitness Training
3108,Malaysia,Wellness & Fitness,2021,Nutrition,9,-7,100,Nutrition
3109,Malaysia,Wellness & Fitness,2021,Sports Science,10,New,87.8317334529,Strength Training
3110,Mexico,Agriculture,2021,Agriculture,1,0,100,Agriculture
3111,Mexico,Agriculture,2021,Agronomy,2,4,100,Agronomy
